course_id,course_name,semester_range,n_semesters,avg_final_grade,total_students,avg_pass_pct,avg_general_rank,n_general_rank,hist_url,cf_url
02050017,תולדות האדריכלות בעידן המודרני,201801 to 202401,7,86.417,472,99.854,4.000,1,https://michael-maltsev.github.io/technion-histograms/02050017/,https://cheesefork.cf/?course=02050017&semester=202501
02050028,"שיטות בעיצוב, תיאוריה וכלים",201802 to 202302,6,89.784,422,100.000,4.000,2,https://michael-maltsev.github.io/technion-histograms/02050028/,https://cheesefork.cf/?course=02050028&semester=202502
02050071,מורפולוגיה 1,202102 to 202302,2,88.087,61,100.000,1.333,3,https://michael-maltsev.github.io/technion-histograms/02050071/,https://cheesefork.cf/?course=02050071&semester=202502
02050102,תולדות אדר' מהעת העתיקה לעת החדשה,201702 to 202302,7,84.583,519,95.462,5.000,2,https://michael-maltsev.github.io/technion-histograms/02050102/,https://cheesefork.cf/?course=02050102&semester=202502
02050104,"הסט' ותיאוריה של אדר' מלח""ע",201901 to 202401,6,87.991,403,99.181,,0,https://michael-maltsev.github.io/technion-histograms/02050104/,https://cheesefork.cf/?course=02050104&semester=202501
02050105,אדריכלות בישראל:המאה העשרים ואחת,201902 to 202402,5,86.430,332,98.280,1.000,1,https://michael-maltsev.github.io/technion-histograms/02050105/,https://cheesefork.cf/?course=02050105&semester=202502
02050111,נושאים נבחרים בארכיטקטורה מודרנית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050111/,https://cheesefork.cf/?course=02050111&semester=202502
02050152,סוגיות בסוציולוגיה אורבנית,201801 to 202301,4,85.723,323,99.474,3.000,1,https://michael-maltsev.github.io/technion-histograms/02050152/,https://cheesefork.cf/?course=02050152&semester=202501
02050154,סוגיות בפסיכולוגיה לאדריכלים,201802 to 202301,4,91.056,304,99.760,1.000,1,https://michael-maltsev.github.io/technion-histograms/02050154/,https://cheesefork.cf/?course=02050154&semester=202501
02050255,רקמות אורבניות בישראל,202002 to 202002,1,82.833,12,92.000,,0,https://michael-maltsev.github.io/technion-histograms/02050255/,https://cheesefork.cf/?course=02050255&semester=202502
02050257,מבוא לעיצוב ותכנון עירוני,201601 to 202301,7,85.883,689,99.684,,0,https://michael-maltsev.github.io/technion-histograms/02050257/,https://cheesefork.cf/?course=02050257&semester=202501
02050304,מיני סטודיו עיצוב א',201801 to 202401,7,84.011,464,98.457,3.000,1,https://michael-maltsev.github.io/technion-histograms/02050304/,https://cheesefork.cf/?course=02050304&semester=202501
02050410,חומרים 1,201702 to 201702,1,91.347,75,99.000,,0,https://michael-maltsev.github.io/technion-histograms/02050410/,https://cheesefork.cf/?course=02050410&semester=202502
02050426,טכנולוגיות בנייה ופרטי בניין 1,201802 to 202302,6,83.488,413,97.998,,0,https://michael-maltsev.github.io/technion-histograms/02050426/,https://cheesefork.cf/?course=02050426&semester=202502
02050427,טכנולוגיות בנייה ופרטי בניין 2,202001 to 202401,4,86.702,269,98.751,1.000,1,https://michael-maltsev.github.io/technion-histograms/02050427/,https://cheesefork.cf/?course=02050427&semester=202501
02050430,סדנה טכנולוגית הנדסית 1א',201702 to 202302,7,85.597,472,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050430/,https://cheesefork.cf/?course=02050430&semester=202502
02050458,תכן מבנים 1,201801 to 202401,7,81.340,518,88.929,3.500,2,https://michael-maltsev.github.io/technion-histograms/02050458/,https://cheesefork.cf/?course=02050458&semester=202501
02050459,תכן מבנים 2,201901 to 202401,6,84.402,429,93.685,4.000,2,https://michael-maltsev.github.io/technion-histograms/02050459/,https://cheesefork.cf/?course=02050459&semester=202501
02050460,תכן מבנים 3,201902 to 202402,5,85.517,343,96.840,,0,https://michael-maltsev.github.io/technion-histograms/02050460/,https://cheesefork.cf/?course=02050460&semester=202502
02050492,מערכות הבניין,201901 to 202302,6,88.132,407,99.835,3.000,1,https://michael-maltsev.github.io/technion-histograms/02050492/,https://cheesefork.cf/?course=02050492&semester=202502
02050501,מערכות הבניין,201801 to 202301,6,89.552,413,100.000,2.000,1,https://michael-maltsev.github.io/technion-histograms/02050501/,https://cheesefork.cf/?course=02050501&semester=202501
02050510,בטיחות ונגישות במבנים וסביבתם,202001 to 202401,4,89.303,274,100.000,4.000,1,https://michael-maltsev.github.io/technion-histograms/02050510/,https://cheesefork.cf/?course=02050510&semester=202501
02050542,אוריינות: מרחב וטקסט,202201 to 202401,3,86.639,197,99.650,1.000,2,https://michael-maltsev.github.io/technion-histograms/02050542/,https://cheesefork.cf/?course=02050542&semester=202501
02050543,מבוא לגיאומטריה תיאורית,202001 to 202201,3,88.528,305,99.698,5.000,1,https://michael-maltsev.github.io/technion-histograms/02050543/,https://cheesefork.cf/?course=02050543&semester=202501
02050571,כלכלת המרחב והבנייה,201702 to 202401,5,85.896,477,94.436,4.333,3,https://michael-maltsev.github.io/technion-histograms/02050571/,https://cheesefork.cf/?course=02050571&semester=202501
02050574,פרויקט סטודיו 1,202001 to 202401,5,84.194,484,98.281,2.333,3,https://michael-maltsev.github.io/technion-histograms/02050574/,https://cheesefork.cf/?course=02050574&semester=202501
02050575,פרויקט סטודיו 2,202002 to 202302,4,84.700,270,99.307,,0,https://michael-maltsev.github.io/technion-histograms/02050575/,https://cheesefork.cf/?course=02050575&semester=202502
02050576,פרויקט סטודיו 3,202001 to 202401,5,84.925,333,98.968,,0,https://michael-maltsev.github.io/technion-histograms/02050576/,https://cheesefork.cf/?course=02050576&semester=202501
02050577,פרויקט סטודיו 4,202002 to 202302,4,84.871,273,99.040,,0,https://michael-maltsev.github.io/technion-histograms/02050577/,https://cheesefork.cf/?course=02050577&semester=202502
02050582,סטודיו נושאי: כללי,202001 to 202401,3,85.287,149,98.174,4.000,1,https://michael-maltsev.github.io/technion-histograms/02050582/,https://cheesefork.cf/?course=02050582&semester=202501
02050583,מקום לאמנות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050583/,https://cheesefork.cf/?course=02050583&semester=202501
02050584,אדריכלות ובריאות,202301 to 202401,2,89.297,57,96.491,3.333,3,https://michael-maltsev.github.io/technion-histograms/02050584/,https://cheesefork.cf/?course=02050584&semester=202501
02050586,סטודיו נושאי כללי 2,202302 to 202402,2,86.828,126,97.190,,0,https://michael-maltsev.github.io/technion-histograms/02050586/,https://cheesefork.cf/?course=02050586&semester=202502
02050587,גבולות נזילים:עיצוב פיזי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050587/,https://cheesefork.cf/?course=02050587&semester=202402
02050598,"תחבורה והעיר:תכנון מכליל שכ',רחוב",202001 to 202201,2,82.732,134,97.828,4.333,3,https://michael-maltsev.github.io/technion-histograms/02050598/,https://cheesefork.cf/?course=02050598&semester=202401
02050599,מבוא לבנייה מתועשת,202002 to 202402,3,87.921,114,100.000,5.000,1,https://michael-maltsev.github.io/technion-histograms/02050599/,https://cheesefork.cf/?course=02050599&semester=202502
02050621,פרויקט מיוחד 3ב',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050621/,https://cheesefork.cf/?course=02050621&semester=202502
02050622,פרויקט מיוחד 3ג',201901 to 202301,4,96.053,75,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050622/,https://cheesefork.cf/?course=02050622&semester=202401
02050627,עיצוב פנים וריהוט 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050627/,https://cheesefork.cf/?course=02050627&semester=202401
02050638,פרויקט מיוחד 3ד',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050638/,https://cheesefork.cf/?course=02050638&semester=202502
02050668,סטודיו 4,201802 to 201902,2,84.285,133,100.000,4.000,1,https://michael-maltsev.github.io/technion-histograms/02050668/,https://cheesefork.cf/?course=02050668&semester=202401
02050688,נושאים מיוחדים בארכיטקטורה,,0,,,,5.000,1,https://michael-maltsev.github.io/technion-histograms/02050688/,https://cheesefork.cf/?course=02050688&semester=202401
02050689,נושאים מיוחדים בארכיטקטורה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050689/,https://cheesefork.cf/?course=02050689&semester=202501
02050690,נושאים מיוחדים בארכי' 1א',,0,,,,2.000,1,https://michael-maltsev.github.io/technion-histograms/02050690/,https://cheesefork.cf/?course=02050690&semester=202402
02050692,נושאים מיוחדים בארכי' 1ג',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050692/,https://cheesefork.cf/?course=02050692&semester=202502
02050703,נושאים בתכנון כולל,,0,,,,5.000,1,https://michael-maltsev.github.io/technion-histograms/02050703/,https://cheesefork.cf/?course=02050703&semester=202501
02050704,נושאים בתכנון כולל,201802 to 201802,1,90.724,29,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050704/,https://cheesefork.cf/?course=02050704&semester=202501
02050720,נושאים מיוחדים בארכיטקטורה 3ג',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050720/,https://cheesefork.cf/?course=02050720&semester=202401
02050723,נושאים מיוחדים בארכיטקטורה 3ה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050723/,https://cheesefork.cf/?course=02050723&semester=202502
02050725,נושאים מיוחדים בארכיטקטורה 3ז',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02050725/,https://cheesefork.cf/?course=02050725&semester=202501
02050813,הבעה גרפית,201901 to 201903,3,86.795,44,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050813/,https://cheesefork.cf/?course=02050813&semester=202501
02050818,סדנאות מדיה 1ב',201702 to 202302,7,88.462,597,98.961,4.000,2,https://michael-maltsev.github.io/technion-histograms/02050818/,https://cheesefork.cf/?course=02050818&semester=202502
02050819,סדנאות מדיה 1ג',201502 to 202302,12,91.879,617,100.000,3.500,2,https://michael-maltsev.github.io/technion-histograms/02050819/,https://cheesefork.cf/?course=02050819&semester=202502
02050822,סדנאות מדיה 1 ו',201702 to 202301,6,91.451,317,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050822/,https://cheesefork.cf/?course=02050822&semester=202501
02050826,סדנאות מדיה 2 ג',201703 to 202302,8,89.094,427,99.836,5.000,1,https://michael-maltsev.github.io/technion-histograms/02050826/,https://cheesefork.cf/?course=02050826&semester=202502
02050827,סדנאות מדיה 2ד',202002 to 202102,2,88.490,51,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050827/,https://cheesefork.cf/?course=02050827&semester=202502
02050828,סדנאות מדיה 2ה',201901 to 202302,7,90.939,393,99.623,,0,https://michael-maltsev.github.io/technion-histograms/02050828/,https://cheesefork.cf/?course=02050828&semester=202502
02050873,עיצוב בסיסי 4,202201 to 202201,1,95.214,14,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050873/,https://cheesefork.cf/?course=02050873&semester=202502
02050877,עיצוב בסיסי 5,202401 to 202401,1,94.533,15,100.000,5.000,1,https://michael-maltsev.github.io/technion-histograms/02050877/,https://cheesefork.cf/?course=02050877&semester=202502
02050878,עיצוב בסיסי 1 א',201501 to 202301,8,89.076,800,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050878/,https://cheesefork.cf/?course=02050878&semester=202501
02050885,עיצוב בסיסי 3,202402 to 202402,1,91.400,15,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02050885/,https://cheesefork.cf/?course=02050885&semester=202402
02050886,עיצוב בסיסי 2 א',201802 to 202302,6,89.787,631,99.856,5.000,1,https://michael-maltsev.github.io/technion-histograms/02050886/,https://cheesefork.cf/?course=02050886&semester=202502
02050922,"התבוננות, דיגום ויצוג 1",201501 to 202301,8,90.907,800,99.191,4.200,5,https://michael-maltsev.github.io/technion-histograms/02050922/,https://cheesefork.cf/?course=02050922&semester=202501
02050923,"התבוננות, דיגום ויצוג 2",201802 to 202301,6,89.813,547,99.649,2.500,2,https://michael-maltsev.github.io/technion-histograms/02050923/,https://cheesefork.cf/?course=02050923&semester=202501
02060007,נושאים נבחרים בארכיטקטורה,202101 to 202101,1,86.067,30,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02060007/,https://cheesefork.cf/?course=02060007&semester=202502
02060013,סדנה טכנולוגית הנדסית 2,202002 to 202201,2,80.352,37,100.000,1.000,1,https://michael-maltsev.github.io/technion-histograms/02060013/,https://cheesefork.cf/?course=02060013&semester=202502
02060019,נושאים נבחרים באותנטיות בשימור: בין חומר לרוח,202402 to 202402,1,93.464,28,100.000,,0,https://michael-maltsev.github.io/technion-histograms/02060019/,https://cheesefork.cf/?course=02060019&semester=202402
02060020,נושאים בלמידת מכונה לאדריכלים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02060020/,https://cheesefork.cf/?course=02060020&semester=202502
02060021,נושאים בתקשורת סביבתית על המרחב,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/02060021/,https://cheesefork.cf/?course=02060021&semester=202402
